DLY_Country,DLY_PORT,POR_Country,POR_PORT,YYYYMM,TEU_BSA (Actual),team,teu
MX,ZLO,IN,TKD,202602,,OBT,0.0
MX,ZLO,IN,TUT,202602,,OBT,0.0
MX,ZLO,IN,VTZ,202602,,OBT,0.0
MX,ZLO,JO,AQJ,202602,,OBT,0.0
MX,ZLO,MY,PGU,202602,,OBT,0.0
MX,ZLO,MY,PKG,202602,,OBT,0.0
MX,ZLO,MY,PKW,202602,,OBT,0.0
MX,ZLO,PH,MIP,202602,30,OBT,30.0
MX,ZLO,PH,MNL,202602,,OBT,0.0
MX,ZLO,SG,SIN,202602,,OBT,0.0
MX,ZLO,TH,BKK,202602,,OBT,0.0
MX,ZLO,TH,LCH,202602,,OBT,0.0
MX,ZLO,TH,LKB,202602,,OBT,0.0
MX,ZLO,VN,HPH,202602,,OBT,0.0
MX,ZLO,VN,SGN,202602,,OBT,0.0
MY,PEN,AE,JEA,202602,,OBT,0.0
MY,PEN,CN,CKG,202602,,OBT,0.0
MY,PEN,CN,DLC,202602,,OBT,0.0
MY,PEN,CN,HUA,202602,,OBT,0.0
MY,PEN,CN,LYG,202602,,OBT,0.0
MY,PEN,CN,NKG,202602,75,OBT,75.0
MY,PEN,CN,NNS,202602,,OBT,0.0
MY,PEN,CN,SHA,202602,470,OBT,470.0
MY,PEN,CN,SHK,202602,,OBT,0.0
MY,PEN,CN,TAO,202602,10,OBT,10.0
MY,PEN,CN,XGG,202602,56,OBT,56.0
MY,PEN,CN,ZHE,202602,,OBT,0.0
MY,PEN,HK,HKG,202602,,OBT,0.0
MY,PEN,ID,JKT,202602,,OBT,0.0
MY,PEN,IN,BRC,202602,8,OBT,8.0
MY,PEN,IN,KPR,202602,,OBT,0.0
MY,PEN,IN,MUN,202602,24,OBT,24.0
MY,PEN,IN,NSA,202602,,OBT,0.0
MY,PEN,IN,TUT,202602,,OBT,0.0
MY,PEN,PK,KHI,202602,12,OBT,12.0
MY,PEN,SG,SIN,202602,27,OBT,27.0
MY,PGU,AE,JEA,202602,,OBT,0.0
MY,PGU,CN,CGS,202602,,OBT,0.0
MY,PGU,CN,DLC,202602,8,OBT,8.0
MY,PGU,CN,HUA,202602,,OBT,0.0
MY,PGU,CN,NKG,202602,33,OBT,33.0
MY,PGU,CN,NNS,202602,,OBT,0.0
MY,PGU,CN,NTG,202602,,OBT,0.0
MY,PGU,CN,SHA,202602,173,OBT,173.0
MY,PGU,CN,TAO,202602,225,OBT,225.0
MY,PGU,CN,WHI,202602,,OBT,0.0
MY,PGU,CN,WUH,202602,,OBT,0.0
MY,PGU,HK,HKG,202602,34,OBT,34.0
MY,PGU,ID,JKT,202602,10,OBT,10.0
MY,PGU,IN,HZR,202602,0,OBT,0.0
MY,PGU,IN,KPR,202602,,OBT,0.0
MY,PGU,IN,KTP,202602,44,OBT,44.0
MY,PGU,IN,MAA,202602,12,OBT,12.0
MY,PGU,IN,MUN,202602,,OBT,0.0
MY,PGU,IN,NSA,202602,,OBT,0.0
MY,PGU,IN,TUT,202602,,OBT,0.0
MY,PGU,OM,SOH,202602,,OBT,0.0
MY,PGU,TW,TXG,202602,,OBT,0.0
MY,PKG,CN,CKG,202602,,OBT,0.0
MY,PKG,CN,CSX,202602,,OBT,0.0
MY,PKG,CN,DLC,202602,,OBT,0.0
MY,PKG,CN,LYG,202602,,OBT,0.0
MY,PKG,CN,NBO,202602,31,OBT,31.0
MY,PKG,CN,NKG,202602,165,OBT,165.0
MY,PKG,CN,NNS,202602,,OBT,0.0
MY,PKG,CN,NTG,202602,,OBT,0.0
MY,PKG,CN,SHA,202602,"1,342",OBT,1342.0
MY,PKG,CN,SHK,202602,21,OBT,21.0
MY,PKG,CN,TAO,202602,738,OBT,738.0
MY,PKG,CN,WHI,202602,,OBT,0.0
MY,PKG,CN,WUH,202602,,OBT,0.0
MY,PKG,CN,XGG,202602,123,OBT,123.0
MY,PKG,CN,YZH,202602,,OBT,0.0
MY,PKG,HK,HKG,202602,109,OBT,109.0
MY,PKG,ID,JKT,202602,41,OBT,41.0
MY,PKG,ID,SRG,202602,,OBT,0.0
MY,PKG,ID,SUB,202602,45,OBT,45.0
MY,PKG,IN,HDB,202602,,OBT,0.0
MY,PKG,IN,KTP,202602,20,OBT,20.0
MY,PKG,IN,MAA,202602,36,OBT,36.0
MY,PKG,IN,MPR,202602,,OBT,0.0
MY,PKG,IN,NSA,202602,263,OBT,263.0
MY,PKG,IN,TKD,202602,,OBT,0.0
MY,PKG,IN,TUT,202602,,OBT,0.0
MY,PKG,SG,SIN,202602,18,OBT,18.0
MY,PKG,TW,KEL,202602,,OBT,0.0
MY,PKG,TW,KHH,202602,,OBT,0.0
MY,PKG,TW,TXG,202602,6,OBT,6.0
MY,PKG,TW,TYN,202602,10,OBT,10.0
MY,PKW,AE,JEA,202602,237,OBT,237.0
MY,PKW,BD,CGP,202602,,OBT,0.0
MY,PKW,CN,CKG,202602,,OBT,0.0
MY,PKW,CN,DCB,202602,66,OBT,66.0
MY,PKW,CN,LYG,202602,36,OBT,36.0
MY,PKW,CN,NBO,202602,174,OBT,174.0
MY,PKW,CN,NKG,202602,60,OBT,60.0
MY,PKW,CN,NNS,202602,0,OBT,0.0
MY,PKW,CN,SHA,202602,739,OBT,739.0
MY,PKW,CN,SHK,202602,128,OBT,128.0
MY,PKW,CN,TAO,202602,791,OBT,791.0
MY,PKW,CN,WUH,202602,,OBT,0.0
MY,PKW,CN,XGG,202602,2,OBT,2.0
MY,PKW,CN,XMN,202602,417,OBT,417.0
MY,PKW,CN,ZAP,202602,,OBT,0.0
MY,PKW,CN,ZHE,202602,,OBT,0.0
MY,PKW,EG,SKN,202602,,OBT,0.0
MY,PKW,HK,HKG,202602,196,OBT,196.0
MY,PKW,ID,JKT,202602,180,OBT,180.0
MY,PKW,ID,SRG,202602,40,OBT,40.0
MY,PKW,ID,SUB,202602,10,OBT,10.0
MY,PKW,IN,AMD,202602,,OBT,0.0
MY,PKW,IN,BDM,202602,,OBT,0.0
MY,PKW,IN,BRH,202602,,OBT,0.0
MY,PKW,IN,DRI,202602,,OBT,0.0
MY,PKW,IN,GHR,202602,,OBT,0.0
MY,PKW,IN,HZR,202602,0,OBT,0.0
MY,PKW,IN,JDR,202602,,OBT,0.0
MY,PKW,IN,KSH,202602,,OBT,0.0
MY,PKW,IN,LDH,202602,,OBT,0.0
MY,PKW,IN,MAA,202602,0,OBT,0.0
MY,PKW,IN,MUN,202602,265,OBT,265.0
MY,PKW,IN,NSA,202602,53,OBT,53.0
MY,PKW,IN,PWL,202602,,OBT,0.0
MY,PKW,IN,UME,202602,,OBT,0.0
MY,PKW,KE,MBA,202602,27,OBT,27.0
MY,PKW,LK,CMB,202602,0,OBT,0.0
MY,PKW,OM,SOH,202602,298,OBT,298.0
MY,PKW,PK,KHI,202602,41,OBT,41.0
MY,PKW,SA,DMM,202602,30,OBT,30.0
MY,PKW,SA,JED,202602,,OBT,0.0
MY,PKW,SG,SIN,202602,73,OBT,73.0
MY,PKW,TH,LCH,202602,176,OBT,176.0
MY,PKW,TH,LKB,202602,,OBT,0.0
MY,PKW,TW,TYN,202602,,OBT,0.0
MY,PKW,TZ,DAR,202602,8,OBT,8.0
MY,PKW,VN,CMP,202602,332,OBT,332.0
MY,PKW,VN,SGN,202602,,OBT,0.0
OM,SOH,AE,JEA,202602,30,OBT,30.0
OM,SOH,AE,KLF,202602,0,OBT,0.0
OM,SOH,CN,CKG,202602,,OBT,0.0
OM,SOH,CN,NBO,202602,162,OBT,162.0
OM,SOH,CN,NKG,202602,11,OBT,11.0
OM,SOH,CN,QZH,202602,,OBT,0.0
OM,SOH,CN,SHA,202602,55,OBT,55.0
OM,SOH,CN,SHK,202602,129,OBT,129.0
OM,SOH,CN,XGG,202602,4,OBT,4.0
OM,SOH,CN,XMN,202602,,OBT,0.0
OM,SOH,CN,ZAP,202602,,OBT,0.0
OM,SOH,EG,SKN,202602,,OBT,0.0
OM,SOH,HK,HKG,202602,4,OBT,4.0
OM,SOH,ID,JKT,202602,,OBT,0.0
OM,SOH,JO,AQJ,202602,,OBT,0.0
OM,SOH,SG,SIN,202602,21,OBT,21.0
OM,SOH,TH,LCH,202602,,OBT,0.0
OM,SOH,VN,CMP,202602,,OBT,0.0
OM,SOH,VN,SGN,202602,,OBT,0.0
PH,MIP,AE,JEA,202602,,OBT,0.0
PH,MIP,BH,KSP,202602,,OBT,0.0
PH,MIP,CN,DLC,202602,,OBT,0.0
PH,MIP,CN,TAO,202602,60,OBT,60.0
PH,MIP,CN,XGG,202602,,OBT,0.0
PH,MIP,ID,JKT,202602,"1,230",OBT,1230.0
PH,MIP,ID,SUB,202602,121,OBT,121.0
PH,MIP,IN,AMD,202602,,OBT,0.0
PH,MIP,IN,ANK,202602,,OBT,0.0
PH,MIP,IN,DRI,202602,,OBT,0.0
PH,MIP,IN,GHR,202602,,OBT,0.0
PH,MIP,IN,HZR,202602,4,OBT,4.0
PH,MIP,IN,JHT,202602,,OBT,0.0
PH,MIP,IN,KKU,202602,,OBT,0.0
PH,MIP,IN,KPR,202602,,OBT,0.0
PH,MIP,IN,MUN,202602,,OBT,0.0
PH,MIP,IN,NSA,202602,40,OBT,40.0
PH,MIP,IN,PTI,202602,,OBT,0.0
PH,MIP,IN,PWL,202602,,OBT,0.0
PH,MIP,IN,TUT,202602,,OBT,0.0
PH,MIP,JO,AQJ,202602,,OBT,0.0
PH,MIP,MY,PKG,202602,33,OBT,33.0
PH,MIP,TH,BKK,202602,4,OBT,4.0
PH,MIP,VN,SGN,202602,27,OBT,27.0
PH,MNL,CN,DLC,202602,,OBT,0.0
PH,MNL,CN,LYG,202602,,OBT,0.0
PH,MNL,CN,NBO,202602,,OBT,0.0
PH,MNL,CN,TAO,202602,77,OBT,77.0
PH,MNL,CN,XGG,202602,97,OBT,97.0
PH,MNL,ID,SUB,202602,,OBT,0.0
PH,MNL,IN,ATL,202602,,OBT,0.0
PH,MNL,IN,DRI,202602,,OBT,0.0
PH,MNL,IN,MUN,202602,24,OBT,24.0
PH,MNL,IN,NSA,202602,24,OBT,24.0
PH,MNL,IN,TKD,202602,,OBT,0.0
PH,MNL,MY,PKG,202602,,OBT,0.0
PH,MNL,MY,PKW,202602,,OBT,0.0
PH,MNL,PK,KHI,202602,,OBT,0.0
PH,MNL,VN,SGN,202602,,OBT,0.0
PK,KHI,CN,CKG,202602,,OBT,0.0
PK,KHI,CN,DLC,202602,,OBT,0.0
PK,KHI,CN,HUA,202602,,OBT,0.0
PK,KHI,CN,LYG,202602,,OBT,0.0
PK,KHI,CN,NBO,202602,174,OBT,174.0
PK,KHI,CN,NKG,202602,10,OBT,10.0
PK,KHI,CN,NNS,202602,,OBT,0.0
PK,KHI,CN,SHA,202602,176,OBT,176.0
PK,KHI,CN,SHK,202602,143,OBT,143.0
PK,KHI,CN,SJQ,202602,,OBT,0.0
PK,KHI,CN,TAO,202602,262,OBT,262.0
PK,KHI,CN,XGG,202602,256,OBT,256.0
PK,KHI,CN,XMN,202602,,OBT,0.0
PK,KHI,HK,HKG,202602,,OBT,0.0
PK,KHI,ID,JKT,202602,,OBT,0.0
PK,KHI,ID,SUB,202602,,OBT,0.0
PK,KHI,IN,MUN,202602,8,OBT,8.0
PK,KHI,IN,NSA,202602,32,OBT,32.0
PK,KHI,MY,PKG,202602,19,OBT,19.0
PK,KHI,MY,PKW,202602,49,OBT,49.0
PK,KHI,SG,SIN,202602,45,OBT,45.0
PK,KHI,TW,KEL,202602,,OBT,0.0
PK,KHI,VN,CMP,202602,,OBT,0.0
PK,KHI,VN,SGN,202602,,OBT,0.0
RU,VMS,CN,XMN,202602,4,OBT,4.0
RU,VMS,VN,SGN,202602,0,OBT,0.0
RU,VVO,IN,MUN,202602,24,OBT,24.0
RU,VVO,VN,HPH,202602,0,OBT,0.0
RU,VYP,ID,JKT,202602,0,OBT,0.0
SA,DMM,AE,JEA,202602,64,OBT,64.0
SA,DMM,CN,DCB,202602,64,OBT,64.0
SA,DMM,CN,HUA,202602,,OBT,0.0
SA,DMM,CN,SHA,202602,,OBT,0.0
SA,DMM,CN,TAO,202602,170,OBT,170.0
SA,DMM,CN,XGG,202602,31,OBT,31.0
SA,DMM,CN,XMN,202602,97,OBT,97.0
SA,DMM,EG,SKN,202602,,OBT,0.0
SA,DMM,IN,DNN,202602,,OBT,0.0
SA,DMM,IN,MML,202602,,OBT,0.0
SA,DMM,IN,NSA,202602,332,OBT,332.0
SA,DMM,IN,PGH,202602,,OBT,0.0
SA,DMM,IN,TKD,202602,,OBT,0.0
SA,DMM,MY,PEN,202602,18,OBT,18.0
SA,DMM,MY,PKW,202602,34,OBT,34.0
SA,DMM,TH,LCH,202602,216,OBT,216.0
SA,DMM,TH,LKB,202602,,OBT,0.0
SA,DMM,VN,CMP,202602,206,OBT,206.0
SA,DMM,VN,SGN,202602,,OBT,0.0
SA,JED,AE,JEA,202602,30,OBT,30.0
SA,JED,CN,JIU,202602,,OBT,0.0
SA,JED,CN,NBO,202602,,OBT,0.0
SA,JED,CN,QZH,202602,,OBT,0.0
SA,JED,CN,SHA,202602,,OBT,0.0
SA,JED,CN,SHK,202602,,OBT,0.0
SA,JED,CN,TAO,202602,,OBT,0.0
SA,JED,CN,XGG,202602,,OBT,0.0
SA,JED,CN,XMN,202602,,OBT,0.0
SA,JED,EG,SKN,202602,51,OBT,51.0
SA,JED,ID,DJB,202602,,OBT,0.0
SA,JED,ID,JKT,202602,,OBT,0.0
SA,JED,ID,SUB,202602,,OBT,0.0
SA,JED,IN,MUN,202602,,OBT,0.0
SA,JED,JO,AQJ,202602,55,OBT,55.0
SA,JED,MY,PKW,202602,,OBT,0.0
SA,JED,SG,SIN,202602,,OBT,0.0
SA,JED,TH,LCH,202602,,OBT,0.0
SA,JED,TH,LKB,202602,,OBT,0.0
SA,JED,TW,KEL,202602,,OBT,0.0
SA,JED,VN,CMP,202602,,OBT,0.0
SA,JED,VN,SGN,202602,,OBT,0.0
SA,RUH,AE,JEA,202602,,OBT,0.0
SA,RUH,CN,DCB,202602,,OBT,0.0
SA,RUH,CN,XMN,202602,,OBT,0.0
SA,RUH,EG,SKN,202602,,OBT,0.0
SA,RUH,TH,LCH,202602,,OBT,0.0
SA,RUH,TH,LKB,202602,,OBT,0.0
SA,RUH,VN,SGN,202602,,OBT,0.0
SG,SIN,AE,RAK,202602,,OBT,0.0
SG,SIN,CN,CKG,202602,,OBT,0.0
SG,SIN,CN,DLC,202602,263,OBT,263.0
SG,SIN,CN,HUA,202602,,OBT,0.0
SG,SIN,CN,NBO,202602,45,OBT,45.0
SG,SIN,CN,NKG,202602,91,OBT,91.0
SG,SIN,CN,SHA,202602,"1,010",OBT,1010.0
SG,SIN,CN,SHK,202602,227,OBT,227.0
SG,SIN,CN,SJQ,202602,,OBT,0.0
SG,SIN,CN,TAO,202602,285,OBT,285.0
SG,SIN,CN,WUH,202602,,OBT,0.0
SG,SIN,CN,XGG,202602,3,OBT,3.0
SG,SIN,CN,XMN,202602,175,OBT,175.0
SG,SIN,HK,HKG,202602,289,OBT,289.0
SG,SIN,ID,JKT,202602,50,OBT,50.0
SG,SIN,ID,SUB,202602,102,OBT,102.0
SG,SIN,IN,BDM,202602,,OBT,0.0
SG,SIN,IN,DRI,202602,,OBT,0.0
SG,SIN,IN,GHR,202602,,OBT,0.0
SG,SIN,IN,JHT,202602,,OBT,0.0
SG,SIN,IN,KKU,202602,,OBT,0.0
SG,SIN,IN,MAA,202602,8,OBT,8.0
SG,SIN,IN,MUN,202602,0,OBT,0.0
SG,SIN,IN,NSA,202602,0,OBT,0.0
SG,SIN,IN,PPG,202602,,OBT,0.0
SG,SIN,IN,TKD,202602,,OBT,0.0
SG,SIN,MY,PEN,202602,8,OBT,8.0
SG,SIN,MY,PGU,202602,2,OBT,2.0
SG,SIN,MY,PKG,202602,16,OBT,16.0
SG,SIN,OM,SOH,202602,,OBT,0.0
SG,SIN,PK,KHI,202602,0,OBT,0.0
SG,SIN,TW,KEL,202602,1,OBT,1.0
SG,SIN,TW,KHH,202602,,OBT,0.0
SG,SIN,TW,TXG,202602,45,OBT,45.0
SG,SIN,TW,TYN,202602,15,OBT,15.0
TH,BKK,CN,CKG,202602,,OBT,0.0
TH,BKK,CN,DLC,202602,7,OBT,7.0
TH,BKK,CN,GGL,202602,,OBT,0.0
TH,BKK,CN,GOM,202602,,OBT,0.0
TH,BKK,CN,HUA,202602,,OBT,0.0
TH,BKK,CN,JIU,202602,,OBT,0.0
TH,BKK,CN,LYG,202602,,OBT,0.0
TH,BKK,CN,NBO,202602,343,OBT,343.0
TH,BKK,CN,NKG,202602,35,OBT,35.0
TH,BKK,CN,NNS,202602,40,OBT,40.0
TH,BKK,CN,NTG,202602,,OBT,0.0
TH,BKK,CN,SHA,202602,"1,080",OBT,1080.0
TH,BKK,CN,SHK,202602,603,OBT,603.0
TH,BKK,CN,SJQ,202602,,OBT,0.0
TH,BKK,CN,TAO,202602,574,OBT,574.0
TH,BKK,CN,WUH,202602,,OBT,0.0
TH,BKK,CN,WUZ,202602,,OBT,0.0
TH,BKK,CN,XGG,202602,187,OBT,187.0
TH,BKK,CN,XMN,202602,164,OBT,164.0
TH,BKK,CN,YZH,202602,,OBT,0.0
TH,BKK,CN,ZAP,202602,,OBT,0.0
TH,BKK,CN,ZHE,202602,,OBT,0.0
TH,BKK,CN,ZJG,202602,,OBT,0.0
TH,BKK,CN,ZSN,202602,,OBT,0.0
TH,BKK,EG,SKN,202602,,OBT,0.0
TH,BKK,HK,HKG,202602,192,OBT,192.0
TH,BKK,ID,JKT,202602,68,OBT,68.0
TH,BKK,ID,SUB,202602,20,OBT,20.0
TH,BKK,IN,BDM,202602,,OBT,0.0
TH,BKK,IN,DRI,202602,,OBT,0.0
TH,BKK,IN,HZR,202602,0,OBT,0.0
TH,BKK,IN,LDH,202602,,OBT,0.0
TH,BKK,IN,MUN,202602,,OBT,0.0
TH,BKK,IN,TKD,202602,,OBT,0.0
TH,BKK,IN,TUT,202602,,OBT,0.0
TH,BKK,PH,MIP,202602,,OBT,0.0
TH,BKK,TH,LCH,202602,0,OBT,0.0
TH,BKK,TW,KEL,202602,5,OBT,5.0
TH,BKK,TW,KHH,202602,44,OBT,44.0
TH,BKK,VN,SGN,202602,982,OBT,982.0
TH,BMT,CN,SHA,202602,,OBT,0.0
TH,BMT,CN,TAO,202602,9,OBT,9.0
TH,BMT,CN,WUH,202602,,OBT,0.0
TH,BMT,VN,SGN,202602,,OBT,0.0
TH,LCH,AE,JEA,202602,65,OBT,65.0
TH,LCH,CN,CKG,202602,,OBT,0.0
TH,LCH,CN,DLC,202602,,OBT,0.0
TH,LCH,CN,GGL,202602,,OBT,0.0
TH,LCH,CN,GOM,202602,,OBT,0.0
TH,LCH,CN,HUA,202602,,OBT,0.0
TH,LCH,CN,JIU,202602,,OBT,0.0
TH,LCH,CN,JMN,202602,,OBT,0.0
TH,LCH,CN,LUU,202602,,OBT,0.0
TH,LCH,CN,NBO,202602,125,OBT,125.0
TH,LCH,CN,NKG,202602,83,OBT,83.0
TH,LCH,CN,NNS,202602,240,OBT,240.0
TH,LCH,CN,SHA,202602,"1,480",OBT,1480.0
TH,LCH,CN,SHK,202602,534,OBT,534.0
TH,LCH,CN,SJQ,202602,,OBT,0.0
TH,LCH,CN,TAO,202602,266,OBT,266.0
TH,LCH,CN,WHI,202602,,OBT,0.0
TH,LCH,CN,WUZ,202602,,OBT,0.0
TH,LCH,CN,XGG,202602,36,OBT,36.0
TH,LCH,CN,XMN,202602,124,OBT,124.0
TH,LCH,CN,XON,202602,,OBT,0.0
TH,LCH,CN,ZAP,202602,,OBT,0.0
TH,LCH,CN,ZHE,202602,,OBT,0.0
TH,LCH,CN,ZJG,202602,,OBT,0.0
TH,LCH,HK,HKG,202602,248,OBT,248.0
TH,LCH,ID,JKT,202602,18,OBT,18.0
TH,LCH,ID,SUB,202602,30,OBT,30.0
TH,LCH,IN,AMD,202602,,OBT,0.0
TH,LCH,IN,ATL,202602,,OBT,0.0
TH,LCH,IN,LDH,202602,,OBT,0.0
TH,LCH,IN,MUN,202602,16,OBT,16.0
TH,LCH,IN,NSA,202602,,OBT,0.0
TH,LCH,IN,PGH,202602,,OBT,0.0
TH,LCH,MY,PKW,202602,231,OBT,231.0
TH,LCH,PH,MIP,202602,,OBT,0.0
TH,LCH,SA,DMM,202602,33,OBT,33.0
TH,LCH,SA,JED,202602,,OBT,0.0
TH,LCH,SG,SIN,202602,22,OBT,22.0
TH,LCH,TW,KEL,202602,5,OBT,5.0
TH,LCH,TW,KHH,202602,,OBT,0.0
TH,LCH,TW,TYN,202602,,OBT,0.0
TH,LCH,TZ,DAR,202602,,OBT,0.0
TH,LCH,VN,CMP,202602,64,OBT,64.0
TH,LCH,VN,SGN,202602,865,OBT,865.0
TH,LKB,AE,JEA,202602,,OBT,0.0
TH,LKB,BH,KSP,202602,,OBT,0.0
TH,LKB,CN,CKG,202602,,OBT,0.0
TH,LKB,CN,NBO,202602,129,OBT,129.0
TH,LKB,CN,NKG,202602,,OBT,0.0
TH,LKB,CN,NTG,202602,,OBT,0.0
TH,LKB,CN,SHA,202602,0,OBT,0.0
TH,LKB,CN,SHK,202602,,OBT,0.0
TH,LKB,CN,TAO,202602,,OBT,0.0
TH,LKB,CN,XGG,202602,4,OBT,4.0
TH,LKB,CN,XMN,202602,,OBT,0.0
TH,LKB,CN,ZJG,202602,,OBT,0.0
TH,LKB,HK,HKG,202602,,OBT,0.0
TH,LKB,ID,JKT,202602,,OBT,0.0
TH,LKB,IN,MUN,202602,,OBT,0.0
TH,LKB,MY,PKW,202602,,OBT,0.0
TH,LKB,OM,SOH,202602,,OBT,0.0
TH,LKB,SA,DMM,202602,,OBT,0.0
TH,LKB,TW,TYN,202602,1,OBT,1.0
TH,LKB,VN,SGN,202602,12,OBT,12.0
TH,SAH,ID,JKT,202602,,OBT,0.0
TH,SCT,VN,SGN,202602,8,OBT,8.0
TW,KEL,CN,SHK,202602,0,OBT,0.0
TW,KEL,HK,HKG,202602,84,OBT,84.0
TW,KEL,ID,JKT,202602,43,OBT,43.0
TW,KEL,ID,SUB,202602,13,OBT,13.0
TW,KEL,IN,AMD,202602,,OBT,0.0
TW,KEL,IN,BLR,202602,,OBT,0.0
TW,KEL,IN,DRI,202602,,OBT,0.0
TW,KEL,IN,HZR,202602,0,OBT,0.0
TW,KEL,IN,KKU,202602,,OBT,0.0
TW,KEL,IN,KSH,202602,,OBT,0.0
TW,KEL,IN,LDH,202602,,OBT,0.0
TW,KEL,IN,MUN,202602,,OBT,0.0
TW,KEL,IN,NSA,202602,,OBT,0.0
TW,KEL,IN,TKD,202602,,OBT,0.0
TW,KEL,JO,AQJ,202602,,OBT,0.0
TW,KEL,MY,PEN,202602,,OBT,0.0
TW,KEL,MY,PGU,202602,,OBT,0.0
TW,KEL,MY,PKG,202602,,OBT,0.0
TW,KEL,MY,PKW,202602,,OBT,0.0
TW,KEL,PK,KHI,202602,79,OBT,79.0
TW,KEL,TH,BKK,202602,88,OBT,88.0
TW,KEL,TH,LCH,202602,120,OBT,120.0
TW,KHH,HK,HKG,202602,105,OBT,105.0
TW,KHH,ID,JKT,202602,,OBT,0.0
TW,KHH,IN,HZR,202602,0,OBT,0.0
TW,KHH,IN,JHT,202602,,OBT,0.0
TW,KHH,IN,KKU,202602,,OBT,0.0
TW,KHH,IN,KSH,202602,,OBT,0.0
TW,KHH,IN,KTP,202602,12,OBT,12.0
TW,KHH,IN,MAA,202602,12,OBT,12.0
TW,KHH,IN,MUN,202602,8,OBT,8.0
TW,KHH,IN,NSA,202602,0,OBT,0.0
TW,KHH,IN,PGH,202602,,OBT,0.0
TW,KHH,IN,THI,202602,,OBT,0.0
TW,KHH,IN,TUT,202602,,OBT,0.0
TW,KHH,MY,PEN,202602,,OBT,0.0
TW,KHH,MY,PGU,202602,15,OBT,15.0
TW,KHH,MY,PKG,202602,12,OBT,12.0
TW,KHH,OM,SOH,202602,,OBT,0.0
TW,KHH,PK,KHI,202602,,OBT,0.0
TW,KHH,SG,SIN,202602,,OBT,0.0
TW,KHH,TH,BKK,202602,16,OBT,16.0
TW,KHH,TH,LCH,202602,,OBT,0.0
TW,TXG,HK,HKG,202602,45,OBT,45.0
TW,TXG,ID,JKT,202602,15,OBT,15.0
TW,TXG,IN,ANK,202602,,OBT,0.0
TW,TXG,IN,GHR,202602,,OBT,0.0
TW,TXG,IN,JHT,202602,,OBT,0.0
TW,TXG,IN,LDH,202602,,OBT,0.0
TW,TXG,IN,MUN,202602,,OBT,0.0
TW,TXG,IN,NSA,202602,,OBT,0.0
TW,TXG,IN,TUT,202602,,OBT,0.0
TW,TXG,IN,VTZ,202602,,OBT,0.0
TW,TXG,PK,KHI,202602,,OBT,0.0
TW,TXG,TH,BKK,202602,12,OBT,12.0
TW,TXG,TH,LCH,202602,,OBT,0.0
TW,TYN,HK,HKG,202602,,OBT,0.0
TZ,DAR,CN,CSX,202602,,OBT,0.0
TZ,DAR,CN,HUA,202602,,OBT,0.0
TZ,DAR,CN,NBO,202602,123,OBT,123.0
TZ,DAR,CN,NNS,202602,248,OBT,248.0
TZ,DAR,CN,SHA,202602,151,OBT,151.0
TZ,DAR,CN,TAO,202602,77,OBT,77.0
TZ,DAR,ID,JKT,202602,,OBT,0.0
TZ,DAR,MY,PKW,202602,0,OBT,0.0
US,LGB,CN,DLC,202602,,OBT,0.0
US,LGB,CN,NBO,202602,486,OBT,486.0
US,LGB,CN,NNS,202602,,OBT,0.0
US,LGB,CN,SHA,202602,508,OBT,508.0
US,LGB,CN,SHK,202602,30,OBT,30.0
US,LGB,CN,TAO,202602,228,OBT,228.0
US,LGB,CN,XGG,202602,4,OBT,4.0
US,LGB,ID,JKT,202602,10,OBT,10.0
US,LGB,ID,SUB,202602,4,OBT,4.0
US,LGB,IN,AMD,202602,,OBT,0.0
US,LGB,IN,BLR,202602,,OBT,0.0
US,LGB,IN,GHR,202602,,OBT,0.0
US,LGB,IN,HZR,202602,,OBT,0.0
US,LGB,IN,JDR,202602,,OBT,0.0
US,LGB,IN,LDH,202602,,OBT,0.0
US,LGB,IN,MAA,202602,,OBT,0.0
US,LGB,IN,MUN,202602,,OBT,0.0
US,LGB,IN,NSA,202602,,OBT,0.0
US,LGB,IN,VTZ,202602,,OBT,0.0
US,LGB,MY,PEN,202602,,OBT,0.0
US,LGB,MY,PKG,202602,30,OBT,30.0
US,LGB,MY,PKW,202602,,OBT,0.0
US,LGB,PH,MNL,202602,,OBT,0.0
US,LGB,TH,BKK,202602,,OBT,0.0
US,LGB,TH,LCH,202602,,OBT,0.0
US,LGB,VN,HPH,202602,,OBT,0.0
US,LGB,VN,SGN,202602,,OBT,0.0
VN,CAG,IN,MUN,202602,,OBT,0.0
VN,CAT,TH,LCH,202602,,OBT,0.0
VN,CMP,AE,JEA,202602,59,OBT,59.0
VN,CMP,IN,DRI,202602,,OBT,0.0
VN,CMP,IN,JDR,202602,,OBT,0.0
VN,CMP,IN,JHT,202602,,OBT,0.0
VN,CMP,IN,KKU,202602,,OBT,0.0
VN,CMP,IN,MOB,202602,,OBT,0.0
VN,CMP,IN,MUN,202602,,OBT,0.0
VN,CMP,MY,PKW,202602,79,OBT,79.0
VN,CMP,SA,DMM,202602,71,OBT,71.0
VN,HPH,CN,CKG,202602,,OBT,0.0
VN,HPH,CN,DLC,202602,20,OBT,20.0
VN,HPH,CN,HUA,202602,,OBT,0.0
VN,HPH,CN,LIH,202602,,OBT,0.0
VN,HPH,CN,NKG,202602,25,OBT,25.0
VN,HPH,CN,SHA,202602,422,OBT,422.0
VN,HPH,CN,TAO,202602,,OBT,0.0
